fecha,timestamp,R:ea,R:er,S:ea,S:er,T:ea,T:er
2022/10/30 23:00:01,1667181601,786.52,533.52,803.3,696.49,660.39,607.97
2022/10/30 23:05:01,1667181901,786.52,533.52,803.3,696.49,660.4,607.97
2022/10/30 23:10:00,1667182200,786.53,533.52,803.3,696.49,660.4,607.97
2022/10/30 23:15:00,1667182500,786.53,533.52,803.3,696.5,660.4,607.97
2022/10/30 23:20:01,1667182801,786.53,533.52,803.3,696.5,660.4,607.97
2022/10/30 23:25:00,1667183100,786.53,533.52,803.3,696.5,660.4,607.97
2022/10/30 23:30:00,1667183400,786.54,533.52,803.3,696.5,660.4,607.97
2022/10/30 23:35:01,1667183701,786.54,533.52,803.3,696.5,660.4,607.97
2022/10/30 23:40:00,1667184000,786.54,533.53,803.3,696.51,660.4,607.97
2022/10/30 23:45:00,1667184300,786.54,533.53,803.3,696.51,660.4,607.97
2022/10/30 23:50:01,1667184601,786.55,533.53,803.3,696.51,660.4,607.97
2022/10/30 23:55:00,1667184900,786.55,533.53,803.3,696.51,660.4,607.97
2022/10/31 00:00:00,1667185200,786.55,533.53,803.3,696.51,660.4,607.97
2022/10/31 00:05:01,1667185501,786.55,533.53,803.3,696.52,660.4,607.97
2022/10/31 00:10:00,1667185800,786.55,533.53,803.3,696.52,660.4,607.97
2022/10/31 00:15:01,1667186101,786.56,533.53,803.3,696.52,660.4,607.97
2022/10/31 00:20:00,1667186400,786.56,533.54,803.31,696.52,660.4,607.97
2022/10/31 00:25:01,1667186701,786.56,533.54,803.31,696.52,660.4,607.97
2022/10/31 00:30:00,1667187000,786.56,533.54,803.31,696.53,660.4,607.97
2022/10/31 00:35:01,1667187301,786.57,533.54,803.31,696.53,660.4,607.97
2022/10/31 00:40:00,1667187600,786.57,533.54,803.31,696.53,660.4,607.97
2022/10/31 00:45:01,1667187901,786.57,533.54,803.31,696.53,660.4,607.97
2022/10/31 00:50:00,1667188200,786.57,533.54,803.31,696.53,660.4,607.97
2022/10/31 00:55:01,1667188501,786.57,533.54,803.31,696.54,660.4,607.97
2022/10/31 01:00:00,1667188800,786.58,533.54,803.31,696.54,660.4,607.97
2022/10/31 01:05:01,1667189101,786.58,533.55,803.31,696.54,660.4,607.97
2022/10/31 01:10:00,1667189400,786.58,533.55,803.31,696.54,660.41,607.97
2022/10/31 01:15:01,1667189701,786.58,533.55,803.31,696.54,660.41,607.97
2022/10/31 01:20:00,1667190000,786.59,533.55,803.31,696.55,660.41,607.97
2022/10/31 01:25:00,1667190300,786.59,533.55,803.31,696.55,660.41,607.97
2022/10/31 01:30:01,1667190601,786.59,533.55,803.31,696.55,660.41,607.97
2022/10/31 01:35:00,1667190900,786.59,533.55,803.31,696.55,660.41,607.97
2022/10/31 01:40:00,1667191200,786.6,533.55,803.31,696.55,660.41,607.97
2022/10/31 01:45:00,1667191500,786.6,533.56,803.31,696.56,660.41,607.97
2022/10/31 01:50:01,1667191801,786.6,533.56,803.31,696.56,660.41,607.97
2022/10/31 01:55:00,1667192100,786.6,533.56,803.31,696.56,660.41,607.97
2022/10/31 02:00:01,1667192401,786.6,533.56,803.32,696.56,660.41,607.97
2022/10/31 02:05:00,1667192700,786.61,533.56,803.32,696.56,660.41,607.97
2022/10/31 02:10:01,1667193001,786.61,533.56,803.32,696.57,660.41,607.97
2022/10/31 02:15:00,1667193300,786.61,533.56,803.32,696.57,660.41,607.97
2022/10/31 02:20:01,1667193601,786.61,533.56,803.32,696.57,660.41,607.97
2022/10/31 02:25:00,1667193900,786.62,533.56,803.32,696.57,660.41,607.97
2022/10/31 02:30:01,1667194201,786.62,533.57,803.32,696.57,660.41,607.97
2022/10/31 02:35:00,1667194500,786.62,533.57,803.32,696.58,660.41,607.97
2022/10/31 02:40:01,1667194801,786.62,533.57,803.32,696.58,660.41,607.97
2022/10/31 02:45:01,1667195101,786.62,533.57,803.32,696.58,660.41,607.97
2022/10/31 02:50:00,1667195400,786.63,533.57,803.32,696.58,660.41,607.97
2022/10/31 02:55:01,1667195701,786.63,533.57,803.32,696.58,660.41,607.97
2022/10/31 03:00:00,1667196000,786.63,533.57,803.32,696.59,660.41,607.97
2022/10/31 03:05:01,1667196301,786.63,533.57,803.32,696.59,660.41,607.97
2022/10/31 03:10:00,1667196600,786.64,533.58,803.32,696.59,660.41,607.97
2022/10/31 03:15:01,1667196901,786.64,533.58,803.32,696.59,660.41,607.97
2022/10/31 03:20:00,1667197200,786.64,533.58,803.32,696.59,660.41,607.97
2022/10/31 03:25:01,1667197501,786.64,533.58,803.32,696.6,660.41,607.97
2022/10/31 03:30:00,1667197800,786.65,533.58,803.32,696.6,660.42,607.97
2022/10/31 03:35:01,1667198101,786.65,533.58,803.32,696.6,660.42,607.97
2022/10/31 03:40:01,1667198401,786.65,533.58,803.33,696.6,660.42,607.97
2022/10/31 03:45:00,1667198700,786.65,533.58,803.33,696.6,660.42,607.97
2022/10/31 03:50:00,1667199000,786.65,533.58,803.33,696.61,660.42,607.97
2022/10/31 03:55:00,1667199300,786.66,533.59,803.33,696.61,660.42,607.97
2022/10/31 04:00:01,1667199601,786.66,533.59,803.33,696.61,660.42,607.97
2022/10/31 04:05:01,1667199901,786.66,533.59,803.33,696.61,660.42,607.97
2022/10/31 04:10:00,1667200200,786.66,533.59,803.33,696.61,660.42,607.97
2022/10/31 04:15:01,1667200501,786.67,533.59,803.33,696.62,660.42,607.97
2022/10/31 04:20:00,1667200800,786.67,533.59,803.33,696.62,660.42,607.97
2022/10/31 04:25:01,1667201101,786.67,533.59,803.33,696.62,660.42,607.97
2022/10/31 04:30:00,1667201400,786.67,533.59,803.33,696.62,660.42,607.97
2022/10/31 04:35:01,1667201701,786.67,533.59,803.33,696.62,660.42,607.97
2022/10/31 04:40:00,1667202000,786.68,533.6,803.33,696.63,660.42,607.97
2022/10/31 04:45:01,1667202301,786.68,533.6,803.33,696.63,660.42,607.97
2022/10/31 04:50:00,1667202600,786.68,533.6,803.33,696.63,660.42,607.97
2022/10/31 04:55:01,1667202901,786.68,533.6,803.33,696.63,660.42,607.97
2022/10/31 05:00:00,1667203200,786.69,533.6,803.33,696.63,660.42,607.97
2022/10/31 05:05:00,1667203500,786.69,533.6,803.33,696.64,660.42,607.97
2022/10/31 05:10:00,1667203800,786.69,533.6,803.33,696.64,660.42,607.97
2022/10/31 05:15:00,1667204100,786.69,533.6,803.33,696.64,660.42,607.97
2022/10/31 05:20:01,1667204401,786.7,533.6,803.34,696.64,660.42,607.97
2022/10/31 05:25:00,1667204700,786.7,533.61,803.34,696.64,660.42,607.97
2022/10/31 05:30:01,1667205001,786.7,533.61,803.34,696.65,660.42,607.97
2022/10/31 05:35:00,1667205300,786.7,533.61,803.34,696.65,660.43,607.97
2022/10/31 05:40:00,1667205600,786.71,533.61,803.34,696.65,660.43,607.97
2022/10/31 05:45:00,1667205900,786.71,533.61,803.34,696.65,660.43,607.97
2022/10/31 05:50:00,1667206200,786.71,533.61,803.34,696.65,660.43,607.97
2022/10/31 05:55:01,1667206501,786.71,533.61,803.34,696.66,660.43,607.97
2022/10/31 06:00:00,1667206800,786.71,533.61,803.34,696.66,660.43,607.97
2022/10/31 06:05:01,1667207101,786.72,533.61,803.34,696.66,660.43,607.97
2022/10/31 06:10:00,1667207400,786.72,533.62,803.34,696.66,660.43,607.97
2022/10/31 06:15:01,1667207701,786.72,533.62,803.34,696.66,660.43,607.97
2022/10/31 06:20:00,1667208000,786.72,533.62,803.34,696.67,660.43,607.97
2022/10/31 06:25:01,1667208301,786.73,533.62,803.34,696.67,660.43,607.97
2022/10/31 06:30:00,1667208600,786.73,533.62,803.34,696.67,660.43,607.97
2022/10/31 06:35:00,1667208900,786.73,533.62,803.34,696.67,660.43,607.97
2022/10/31 06:40:00,1667209200,786.73,533.62,803.34,696.67,660.43,607.97
2022/10/31 06:45:00,1667209500,786.73,533.62,803.34,696.67,660.43,607.97
2022/10/31 06:50:00,1667209800,786.74,533.62,803.34,696.68,660.43,607.97
2022/10/31 06:55:00,1667210100,786.74,533.63,803.34,696.68,660.43,607.97
2022/10/31 07:00:01,1667210401,786.74,533.63,803.35,696.68,660.43,607.97
2022/10/31 07:05:00,1667210700,786.74,533.63,803.35,696.68,660.43,607.97
2022/10/31 07:10:01,1667211001,786.75,533.63,803.35,696.68,660.43,607.97
2022/10/31 07:15:00,1667211300,786.75,533.63,803.35,696.69,660.43,607.97
2022/10/31 07:20:01,1667211601,786.75,533.63,803.35,696.69,660.43,607.97
2022/10/31 07:25:00,1667211900,786.75,533.63,803.35,696.69,660.43,607.97
2022/10/31 07:30:01,1667212201,786.76,533.63,803.35,696.69,660.43,607.97
2022/10/31 07:35:00,1667212500,786.76,533.64,803.35,696.69,660.43,607.97
2022/10/31 07:40:01,1667212801,786.76,533.64,803.35,696.7,660.43,607.97
2022/10/31 07:45:00,1667213100,786.76,533.64,803.35,696.7,660.43,607.97
2022/10/31 07:50:01,1667213401,786.76,533.64,803.35,696.7,660.44,607.97
2022/10/31 07:55:00,1667213700,786.77,533.64,803.35,696.7,660.44,607.97
2022/10/31 08:00:01,1667214001,786.77,533.64,803.35,696.7,660.44,607.97
2022/10/31 08:05:00,1667214300,786.77,533.64,803.35,696.71,660.44,607.97
2022/10/31 08:10:00,1667214600,786.77,533.64,803.35,696.71,660.44,607.97
2022/10/31 08:15:01,1667214901,786.78,533.64,803.35,696.71,660.44,607.97
2022/10/31 08:20:00,1667215200,786.78,533.65,803.35,696.71,660.44,607.97
2022/10/31 08:25:01,1667215501,786.78,533.65,803.35,696.71,660.44,607.97
2022/10/31 08:30:00,1667215800,786.78,533.65,803.35,696.72,660.44,607.97
2022/10/31 08:35:01,1667216101,786.79,533.65,803.35,696.72,660.44,607.97
2022/10/31 08:40:00,1667216400,786.79,533.65,803.35,696.72,660.44,607.97
2022/10/31 08:45:01,1667216701,786.79,533.65,803.36,696.72,660.44,607.97
2022/10/31 08:50:00,1667217000,786.79,533.65,803.36,696.72,660.44,607.97
2022/10/31 08:55:01,1667217301,786.79,533.65,803.36,696.73,660.44,607.97
2022/10/31 09:00:00,1667217600,786.8,533.66,803.36,696.73,660.44,607.97
2022/10/31 09:05:01,1667217901,786.8,533.66,803.36,696.73,660.44,607.97
2022/10/31 09:10:00,1667218200,786.8,533.66,803.36,696.73,660.44,607.97
2022/10/31 09:15:00,1667218500,786.8,533.66,803.36,696.73,660.44,607.97
2022/10/31 09:20:01,1667218801,786.81,533.66,803.36,696.74,660.44,607.97
2022/10/31 09:25:00,1667219100,786.81,533.66,803.36,696.74,660.44,607.97
2022/10/31 09:30:01,1667219401,786.81,533.66,803.36,696.74,660.44,607.97
2022/10/31 09:35:00,1667219700,786.81,533.66,803.36,696.74,660.44,607.97
2022/10/31 09:40:01,1667220001,786.81,533.66,803.36,696.74,660.44,607.97
2022/10/31 09:45:00,1667220300,786.82,533.67,803.36,696.75,660.44,607.97
2022/10/31 09:50:01,1667220601,786.82,533.67,803.36,696.75,660.44,607.97
2022/10/31 09:55:00,1667220900,786.82,533.67,803.36,696.75,660.45,607.97
2022/10/31 10:00:01,1667221201,786.82,533.67,803.36,696.75,660.45,607.97
2022/10/31 10:05:00,1667221500,786.83,533.67,803.36,696.76,660.45,607.97
2022/10/31 10:10:00,1667221800,786.83,533.67,803.36,696.76,660.45,607.97
2022/10/31 10:15:00,1667222100,786.83,533.67,803.36,696.76,660.45,607.97
2022/10/31 10:20:00,1667222400,786.83,533.67,803.36,696.76,660.45,607.97
2022/10/31 10:25:01,1667222701,786.83,533.68,803.36,696.76,660.45,607.97
2022/10/31 10:30:00,1667223000,786.84,533.68,803.37,696.77,660.45,607.97
2022/10/31 10:35:01,1667223301,786.84,533.68,803.37,696.77,660.45,607.97
2022/10/31 10:40:00,1667223600,786.84,533.68,803.37,696.77,660.45,607.97
2022/10/31 10:45:01,1667223901,786.84,533.68,803.37,696.77,660.45,607.97
2022/10/31 10:50:00,1667224200,786.85,533.68,803.37,696.77,660.45,607.97
2022/10/31 10:55:01,1667224501,786.85,533.68,803.37,696.77,660.45,607.97
2022/10/31 11:00:00,1667224800,786.85,533.68,803.37,696.78,660.45,607.97
2022/10/31 11:05:01,1667225101,786.85,533.68,803.37,696.78,660.45,607.97
2022/10/31 11:10:00,1667225400,786.85,533.69,803.37,696.78,660.45,607.97
2022/10/31 11:15:01,1667225701,786.86,533.69,803.37,696.78,660.45,607.97
2022/10/31 11:20:00,1667226000,786.86,533.69,803.37,696.78,660.45,607.97
2022/10/31 11:25:01,1667226301,786.86,533.69,803.37,696.79,660.45,607.97
2022/10/31 11:30:00,1667226600,786.86,533.69,803.37,696.79,660.45,607.97
2022/10/31 11:35:00,1667226900,786.87,533.69,803.37,696.79,660.45,607.97
2022/10/31 11:40:00,1667227200,786.87,533.69,803.37,696.79,660.45,607.97
2022/10/31 11:45:00,1667227500,786.87,533.69,803.37,696.79,660.45,607.97
2022/10/31 11:50:01,1667227801,786.87,533.69,803.37,696.8,660.45,607.97
2022/10/31 11:55:00,1667228100,786.87,533.7,803.37,696.8,660.45,607.97
2022/10/31 12:00:00,1667228400,786.88,533.7,803.37,696.8,660.45,607.97
2022/10/31 12:05:01,1667228701,786.88,533.7,803.37,696.8,660.45,607.97
2022/10/31 12:10:00,1667229000,786.88,533.7,803.37,696.8,660.46,607.97
2022/10/31 12:15:00,1667229300,786.88,533.7,803.37,696.81,660.46,607.97
2022/10/31 12:20:01,1667229601,786.89,533.7,803.38,696.81,660.46,607.97
2022/10/31 12:25:00,1667229900,786.89,533.7,803.38,696.81,660.46,607.97
2022/10/31 12:30:01,1667230201,786.89,533.7,803.38,696.81,660.46,607.97
2022/10/31 12:35:00,1667230500,786.89,533.71,803.38,696.81,660.46,607.97
2022/10/31 12:40:01,1667230801,786.89,533.71,803.38,696.82,660.46,607.97
2022/10/31 12:45:00,1667231100,786.9,533.71,803.38,696.82,660.46,607.97
2022/10/31 12:50:01,1667231401,786.9,533.71,803.38,696.82,660.46,607.97
2022/10/31 12:55:00,1667231700,786.9,533.71,803.38,696.82,660.46,607.97
2022/10/31 13:00:01,1667232001,786.9,533.71,803.38,696.82,660.46,607.97
2022/10/31 13:05:00,1667232300,786.9,533.71,803.38,696.83,660.46,607.97
2022/10/31 13:10:01,1667232601,786.91,533.71,803.38,696.83,660.46,607.97
2022/10/31 13:15:00,1667232900,786.91,533.71,803.38,696.83,660.46,607.97
2022/10/31 13:20:00,1667233200,786.91,533.71,803.38,696.83,660.46,607.97
2022/10/31 13:25:00,1667233500,786.91,533.72,803.38,696.83,660.46,607.97
2022/10/31 13:30:00,1667233800,786.92,533.72,803.38,696.84,660.46,607.97
2022/10/31 13:35:00,1667234100,786.92,533.72,803.38,696.84,660.46,607.97
2022/10/31 13:40:01,1667234401,786.92,533.72,803.38,696.84,660.46,607.97
2022/10/31 13:45:00,1667234700,786.92,533.72,803.38,696.84,660.46,607.97
2022/10/31 13:50:01,1667235001,786.92,533.72,803.38,696.84,660.46,607.97
2022/10/31 13:55:00,1667235300,786.93,533.72,803.38,696.85,660.46,607.97
2022/10/31 14:00:01,1667235601,786.93,533.72,803.39,696.85,660.46,607.97
2022/10/31 14:05:00,1667235900,786.93,533.73,803.39,696.85,660.46,607.97
2022/10/31 14:10:01,1667236201,786.93,533.73,803.39,696.85,660.46,607.97
2022/10/31 14:15:00,1667236500,786.94,533.73,803.39,696.85,660.46,607.97
2022/10/31 14:20:01,1667236801,786.94,533.73,803.39,696.86,660.46,607.97
2022/10/31 14:25:00,1667237100,786.94,533.73,803.39,696.86,660.47,607.97
2022/10/31 14:30:01,1667237401,786.94,533.73,803.39,696.86,660.47,607.97
2022/10/31 14:35:00,1667237700,786.94,533.73,803.39,696.86,660.47,607.97
2022/10/31 14:40:01,1667238001,786.95,533.73,803.39,696.86,660.47,607.97
2022/10/31 14:45:00,1667238300,786.95,533.73,803.39,696.87,660.47,607.97
2022/10/31 14:50:01,1667238601,786.95,533.73,803.39,696.87,660.47,607.97
2022/10/31 14:55:00,1667238900,786.95,533.74,803.39,696.87,660.47,607.97
2022/10/31 15:00:01,1667239201,786.96,533.74,803.39,696.87,660.47,607.97
2022/10/31 15:05:00,1667239500,786.96,533.74,803.39,696.87,660.47,607.97
2022/10/31 15:10:01,1667239801,786.96,533.74,803.39,696.88,660.47,607.97
2022/10/31 15:15:00,1667240100,786.96,533.74,803.39,696.88,660.47,607.97
2022/10/31 15:20:00,1667240400,786.96,533.74,803.39,696.88,660.47,607.97
2022/10/31 15:25:01,1667240701,786.97,533.74,803.39,696.88,660.47,607.97
2022/10/31 15:30:00,1667241000,786.97,533.74,803.39,696.88,660.47,607.97
2022/10/31 15:35:01,1667241301,786.97,533.74,803.39,696.88,660.47,607.97
2022/10/31 15:40:00,1667241600,786.97,533.75,803.39,696.89,660.47,607.97
2022/10/31 15:45:01,1667241901,786.97,533.75,803.4,696.89,660.47,607.97
2022/10/31 15:50:00,1667242200,786.98,533.75,803.4,696.89,660.47,607.97
2022/10/31 15:55:01,1667242501,786.98,533.75,803.4,696.89,660.47,607.97
2022/10/31 16:00:00,1667242800,786.98,533.75,803.4,696.89,660.47,607.97
2022/10/31 16:05:01,1667243101,786.98,533.75,803.4,696.9,660.47,607.97
2022/10/31 16:10:00,1667243400,786.99,533.75,803.4,696.9,660.47,607.97
2022/10/31 16:15:00,1667243700,786.99,533.75,803.4,696.9,660.47,607.97
2022/10/31 16:20:00,1667244000,786.99,533.75,803.4,696.9,660.47,607.97
2022/10/31 16:25:00,1667244300,786.99,533.76,803.4,696.9,660.47,607.97
2022/10/31 16:30:01,1667244601,786.99,533.76,803.4,696.91,660.47,607.97
2022/10/31 16:35:00,1667244900,787.0,533.76,803.4,696.91,660.47,607.97
2022/10/31 16:40:01,1667245201,787.0,533.76,803.4,696.91,660.48,607.97
2022/10/31 16:45:00,1667245500,787.0,533.76,803.4,696.91,660.48,607.97
2022/10/31 16:50:01,1667245801,787.0,533.76,803.4,696.91,660.48,607.97
2022/10/31 16:55:00,1667246100,787.01,533.76,803.4,696.92,660.48,607.97
2022/10/31 17:00:01,1667246401,787.01,533.76,803.4,696.92,660.48,607.97
2022/10/31 17:05:00,1667246700,787.01,533.76,803.4,696.92,660.48,607.97
2022/10/31 17:10:01,1667247001,787.01,533.77,803.4,696.92,660.48,607.97
2022/10/31 17:15:00,1667247300,787.01,533.77,803.4,696.92,660.48,607.97
2022/10/31 17:20:01,1667247601,787.02,533.77,803.4,696.93,660.48,607.97
2022/10/31 17:25:00,1667247900,787.02,533.77,803.41,696.93,660.48,607.97
2022/10/31 17:30:00,1667248200,787.02,533.77,803.41,696.93,660.48,607.97
2022/10/31 17:35:01,1667248501,787.02,533.77,803.41,696.93,660.48,607.97
2022/10/31 17:40:00,1667248800,787.03,533.77,803.41,696.93,660.48,607.97
2022/10/31 17:45:01,1667249101,787.03,533.77,803.41,696.94,660.48,607.97
2022/10/31 17:50:00,1667249400,787.03,533.78,803.41,696.94,660.48,607.97
2022/10/31 17:55:01,1667249701,787.03,533.78,803.41,696.94,660.48,607.97
2022/10/31 18:00:00,1667250000,787.04,533.78,803.41,696.94,660.48,607.97
2022/10/31 18:05:01,1667250301,787.04,533.78,803.41,696.94,660.48,607.97
2022/10/31 18:10:00,1667250600,787.04,533.78,803.41,696.95,660.48,607.97
2022/10/31 18:15:01,1667250901,787.04,533.78,803.41,696.95,660.48,607.97
2022/10/31 18:20:00,1667251200,787.04,533.78,803.41,696.95,660.48,607.97
2022/10/31 18:25:01,1667251501,787.05,533.78,803.41,696.95,660.48,607.97
2022/10/31 18:30:00,1667251800,787.05,533.78,803.41,696.95,660.48,607.97
2022/10/31 18:35:00,1667252100,787.05,533.79,803.41,696.96,660.48,607.97
2022/10/31 18:40:01,1667252401,787.05,533.79,803.41,696.96,660.48,607.97
2022/10/31 18:45:00,1667252700,787.06,533.79,803.41,696.96,660.49,607.97
2022/10/31 18:50:01,1667253001,787.06,533.79,803.41,696.96,660.49,607.97
2022/10/31 18:55:00,1667253300,787.06,533.79,803.41,696.96,660.49,607.97
2022/10/31 19:00:01,1667253601,787.06,533.79,803.41,696.97,660.49,607.97
2022/10/31 19:05:00,1667253900,787.06,533.79,803.41,696.97,660.49,607.97
2022/10/31 19:10:01,1667254201,787.07,533.79,803.42,696.97,660.49,607.97
2022/10/31 19:15:00,1667254500,787.07,533.79,803.42,696.97,660.49,607.97
2022/10/31 19:20:01,1667254801,787.07,533.8,803.42,696.97,660.49,607.97
2022/10/31 19:25:00,1667255100,787.07,533.8,803.42,696.98,660.49,607.97
2022/10/31 19:30:01,1667255401,787.08,533.8,803.42,696.98,660.49,607.97
2022/10/31 19:35:00,1667255700,787.08,533.8,803.42,696.98,660.49,607.97
2022/10/31 19:40:00,1667256000,787.08,533.8,803.42,696.98,660.49,607.97
2022/10/31 19:45:00,1667256300,787.08,533.8,803.42,696.98,660.49,607.97
2022/10/31 19:50:00,1667256600,787.09,533.8,803.42,696.99,660.49,607.97
2022/10/31 19:55:01,1667256901,787.09,533.8,803.42,696.99,660.49,607.97
2022/10/31 20:00:00,1667257200,787.09,533.8,803.42,696.99,660.49,607.97
2022/10/31 20:05:01,1667257501,787.09,533.81,803.42,696.99,660.49,607.97
2022/10/31 20:10:00,1667257800,787.09,533.81,803.42,696.99,660.49,607.97
2022/10/31 20:15:01,1667258101,787.1,533.81,803.42,697.0,660.49,607.97
2022/10/31 20:20:00,1667258400,787.1,533.81,803.42,697.0,660.49,607.97
2022/10/31 20:25:01,1667258701,787.1,533.81,803.42,697.0,660.49,607.97
2022/10/31 20:30:00,1667259000,787.1,533.81,803.42,697.0,660.49,607.97
2022/10/31 20:35:01,1667259301,787.11,533.81,803.42,697.0,660.49,607.97
2022/10/31 20:40:00,1667259600,787.11,533.81,803.42,697.01,660.49,607.97
2022/10/31 20:45:01,1667259901,787.11,533.81,803.42,697.01,660.49,607.97
2022/10/31 20:50:00,1667260200,787.11,533.82,803.43,697.01,660.49,607.97
2022/10/31 20:55:01,1667260501,787.11,533.82,803.43,697.01,660.49,607.97
2022/10/31 21:00:00,1667260800,787.12,533.82,803.43,697.01,660.5,607.97
2022/10/31 21:05:00,1667261100,787.12,533.82,803.43,697.01,660.5,607.97
2022/10/31 21:10:00,1667261400,787.12,533.82,803.43,697.02,660.5,607.97
2022/10/31 21:15:00,1667261700,787.12,533.82,803.43,697.02,660.5,607.97
2022/10/31 21:20:00,1667262000,787.13,533.82,803.43,697.02,660.5,607.97
2022/10/31 21:25:01,1667262301,787.13,533.82,803.43,697.02,660.5,607.97
2022/10/31 21:30:00,1667262600,787.13,533.83,803.43,697.02,660.5,607.97
2022/10/31 21:35:00,1667262900,787.13,533.83,803.43,697.03,660.5,607.97
2022/10/31 21:40:00,1667263200,787.13,533.83,803.43,697.03,660.5,607.97
2022/10/31 21:45:01,1667263501,787.14,533.83,803.43,697.03,660.5,607.97
2022/10/31 21:50:00,1667263800,787.14,533.83,803.43,697.03,660.5,607.97
2022/10/31 21:55:01,1667264101,787.14,533.83,803.43,697.03,660.5,607.97
2022/10/31 22:00:00,1667264400,787.14,533.83,803.43,697.04,660.5,607.97
2022/10/31 22:05:00,1667264700,787.15,533.83,803.43,697.04,660.5,607.97
2022/10/31 22:10:00,1667265000,787.15,533.83,803.43,697.04,660.5,607.97
2022/10/31 22:15:00,1667265300,787.15,533.84,803.43,697.04,660.5,607.97
2022/10/31 22:20:01,1667265601,787.15,533.84,803.43,697.04,660.5,607.97
2022/10/31 22:25:00,1667265900,787.15,533.84,803.43,697.05,660.5,607.97
2022/10/31 22:30:01,1667266201,787.16,533.84,803.44,697.05,660.5,607.97
2022/10/31 22:35:00,1667266500,787.16,533.84,803.44,697.05,660.5,607.97
2022/10/31 22:40:01,1667266801,787.16,533.84,803.44,697.05,660.5,607.97
2022/10/31 22:45:00,1667267100,787.16,533.84,803.44,697.05,660.5,607.97
2022/10/31 22:50:01,1667267401,787.17,533.84,803.44,697.06,660.5,607.97
2022/10/31 22:55:00,1667267700,787.17,533.84,803.44,697.06,660.5,607.97
2022/10/31 23:00:01,1667268001,787.17,533.85,803.44,697.06,660.5,607.97
2022/10/31 23:05:00,1667268300,787.17,533.85,803.44,697.06,660.51,607.97
2022/10/31 23:10:00,1667268600,787.18,533.85,803.44,697.06,660.51,607.97
2022/10/31 23:15:00,1667268900,787.18,533.85,803.44,697.07,660.51,607.97
2022/10/31 23:20:00,1667269200,787.18,533.85,803.44,697.07,660.51,607.97
2022/10/31 23:25:00,1667269500,787.18,533.85,803.44,697.07,660.51,607.97
2022/10/31 23:30:00,1667269800,787.18,533.85,803.44,697.07,660.51,607.97
2022/10/31 23:35:01,1667270101,787.19,533.85,803.44,697.07,660.51,607.97
2022/10/31 23:40:00,1667270400,787.19,533.86,803.44,697.08,660.51,607.97
2022/10/31 23:45:01,1667270701,787.19,533.86,803.44,697.08,660.51,607.97
2022/10/31 23:50:00,1667271000,787.19,533.86,803.44,697.08,660.51,607.97
2022/10/31 23:55:01,1667271301,787.2,533.86,803.44,697.08,660.51,607.97
2022/11/01 00:00:00,1667271600,0.0,0.0,0.0,0.0,0.0,0.0
2022/11/01 00:05:01,1667271901,0.0,0.0,0.0,0.0,0.0,0.0
2022/11/01 00:10:00,1667272200,0.0,0.0,0.0,0.0,0.0,0.0
2022/11/01 00:15:01,1667272501,0.0,0.0,0.0,0.0,0.0,0.0
2022/11/01 00:20:00,1667272800,0.0,0.0,0.0,0.0,0.0,0.0
2022/11/01 00:25:01,1667273101,0.01,0.0,0.0,0.0,0.0,0.0
2022/11/01 00:30:00,1667273400,0.01,0.0,0.0,0.01,0.0,0.0
2022/11/01 00:35:00,1667273700,0.36,0.25,0.37,0.35,0.29,0.3
2022/11/01 00:40:01,1667274001,1.01,0.73,1.04,0.99,0.81,0.87
2022/11/01 00:45:00,1667274300,1.82,1.27,1.89,1.71,1.5,1.51
2022/11/01 00:50:01,1667274601,2.66,1.82,2.76,2.43,2.22,2.16
2022/11/01 00:55:01,1667274901,3.5,2.37,3.64,3.15,2.94,2.8
2022/11/01 01:00:00,1667275200,4.34,2.92,4.52,3.87,3.66,3.44
2022/11/01 01:05:01,1667275501,5.19,3.48,5.4,4.6,4.38,4.09
2022/11/01 01:10:00,1667275800,6.02,4.02,6.28,5.33,5.1,4.73
