hora,Tension de Linea L1,Corriente L1,Potencia Activa L1,Potencia Reactiva L1,Factor de Potencia L1,Tension de Linea L2,Corriente L2,Potencia Activa L2,Potencia Reactiva L2,Factor de Potencia L2,Tension de Linea L3,Corriente L3,Potencia Activa L3,Potencia Reactiva L3,Factor de Potencia L3,Potencia Activa III,Potencia Inductiva III,Potencia Capacitiva III,Coseno Fi,Tension entre Lineas L1 y L2,Tension entre Lineas L2 y L3,Tension entre Lineas L3 y L1,Potencia Aparente III,Demanda Maxima,Corriente de las Tres Fases,Corriente de Neutro,Demanda Maxima A2,Demanda Maxima A3,Energia Activa,Energia Reactiva Inductiva,Energia Reactiva Capacitiva
Tue Mar 24 01:07:20 2020,7844.100000000001,3141.9,21123.95,4294958313.9,42949672.095500015,7797.42,3917.1,26722.85,4294956271.95,42949672.07650001,7741.92,3694.5,22410.55,4294953077.55,42949672.17099998,70227.5,0.0,34199.8,42949672.06650002,13573.259999999998,13404.24,13488.6,70145.65,0.0,3585.1,0.0,0.0,0.0,102040161.95,583539362.0,986140401.85
Tue Mar 24 01:08:19 2020,7845.720000000001,3209.1,21923.75,4294958855.25,42949672.07900001,7802.280000000001,4018.8,27557.55,4294955944.2,42949672.076000005,7745.520000000001,3716.7,22639.1,4294953157.25,42949672.16999999,72140.25,0.0,33881.75,42949672.05699998,13577.039999999999,13410.36,13493.040000000003,76809.45,0.0,3647.1,0.0,0.0,0.0,102041335.15,583539362.0,986140966.35
Tue Mar 24 01:09:19 2020,7845.9000000000015,3242.1,22107.75,4294958587.1,42949672.08650001,7800.6,4065.9,28233.15,4294956495.5,42949672.06049998,7747.139999999999,3837.6,23558.3,4294952814.2,42949672.16599998,73909.15,0.0,33961.4,42949672.051499985,13576.14,13411.5,13494.12,77984.05,0.0,3718.0,0.0,0.0,0.0,102042545.75,583539362.0,986141526.05
Tue Mar 24 01:10:19 2020,7845.6,3335.1,22823.05,4294958368.55,42949672.07850002,7800.9,4091.7,28272.95,4294955939.15,42949672.0635,7744.499999999998,3825.0,23722.15,4294953231.65,42949672.15199999,74882.9,0.0,34313.85,42949672.051999986,13577.279999999999,13409.519999999999,13491.540000000003,77967.8,0.0,3747.9,0.0,0.0,0.0,102043785.6,583539362.0,986142097.55
Tue Mar 24 01:11:19 2020,7843.8,3286.8,22480.2,4294958602.0,42949672.08250002,7801.919999999998,4108.8,28382.3,4294955914.4,42949672.06600001,7744.020000000001,3810.9,23344.65,4294952824.35,42949672.16399998,74261.65,0.0,34507.5,42949672.05249999,13576.679999999998,13411.2,13488.719999999998,77969.95,0.0,3735.8,0.0,0.0,0.0,102045029.0,583539362.0,986142671.35
Tue Mar 24 01:12:19 2020,7845.299999999998,3269.1,22306.35,4294958547.45,42949672.07850002,7803.0,4104.3,28332.6,4294955983.95,42949672.06750001,7743.900000000003,3816.9,23285.1,4294952645.2,42949672.16799998,73904.1,0.0,34746.3,42949672.05749998,13578.720000000001,13411.799999999997,13488.240000000002,77984.4,0.0,3733.5,0.0,0.0,0.0,102046264.5,583539362.0,986143248.6
Tue Mar 24 01:13:19 2020,7846.620000000001,3273.6,22525.05,4294958974.5,42949672.07700001,7805.58,4182.9,28869.1,4294955576.55,42949672.06650001,7744.979999999999,3797.1,23061.6,4294952550.95,42949672.16999998,74495.25,0.0,34820.9,42949672.055499986,13582.799999999997,13413.180000000002,13489.62,77986.9,0.0,3745.3,0.0,0.0,0.0,102047503.85,583539362.0,986143827.5
Tue Mar 24 01:14:19 2020,7845.479999999999,3279.6,22430.5,4294958522.55,42949672.080500014,7805.819999999998,4161.0,28705.0,4294955636.05,42949672.069500014,7745.1,3827.7,23304.9,4294952406.9,42949672.16899999,74460.35,0.0,35421.85,42949672.05899998,13582.619999999999,13414.499999999996,13490.64,77992.5,0.0,3761.0,0.0,0.0,0.0,102048738.25,583539362.0,986144412.3
Tue Mar 24 01:15:19 2020,7847.879999999999,3323.4,22728.55,4294958264.3,42949672.08000002,7806.359999999999,4088.4,27805.8,4294955149.2,42949672.0825,7745.759999999999,3747.9,22877.6,4294953037.85,42949672.16849999,73307.7,0.0,35416.75,42949672.05999998,13583.399999999998,13417.500000000004,13490.88,78004.85,0.0,3717.4,0.0,0.0,0.0,102049972.05,583539362.0,986145002.4
Tue Mar 24 01:16:18 2020,7823.700000000002,3372.9,22897.5,4294957648.25,42949672.08300002,7783.979999999999,4132.2,27691.65,4294954081.1,42949672.094000004,7723.5,3750.9,22529.8,4294952431.85,42949672.17700001,73129.0,0.0,37786.6,42949672.074499995,13542.6,13378.62,13451.4,77776.75,0.0,3750.7,0.0,0.0,0.0,102051191.7,583539362.0,986145597.75
Tue Mar 24 01:17:18 2020,7749.839999999999,3367.8,22102.7,4294955516.95,42949672.10150001,7707.1799999999985,4157.1,27011.0,4294952138.6,42949672.113000005,7652.699999999999,3802.8,22077.7,4294950509.25,42949672.19449999,71156.65,0.0,43738.0,42949672.112500004,13412.279999999999,13251.9,13327.080000000002,77038.55,0.0,3775.4,0.0,0.0,0.0,102052373.3,583539362.0,986146287.15
Tue Mar 24 01:18:18 2020,7753.32,3334.8,21998.35,4294955963.95,42949672.10250001,7709.520000000001,4195.8,27681.9,4294952680.15,42949672.10200001,7657.139999999999,3858.0,22519.95,4294950404.8,42949672.19000001,72185.1,0.0,42849.0,42949672.10400002,13416.720000000001,13257.060000000001,13334.580000000002,77065.45,0.0,3799.3,0.0,0.0,0.0,102053569.2,583539362.0,986147017.0
Tue Mar 24 01:19:18 2020,7750.32,3304.2,21660.4,4294955750.5,42949672.10500001,7707.06,4186.2,27602.1,4294952729.75,42949672.09650002,7654.259999999999,3878.7,22559.65,4294950081.95,42949672.19499999,71847.0,0.0,43335.8,42949672.11000001,13413.419999999998,13252.62,13328.220000000001,77039.1,0.0,3789.7,0.0,0.0,0.0,102054768.7,583539362.0,986147723.95
Tue Mar 24 01:20:18 2020,7750.139999999999,3381.0,22266.6,4294955676.05,42949672.09800001,7707.0,4190.4,27607.1,4294952585.7,42949672.09750001,7652.939999999998,3875.7,22783.2,4294950464.45,42949672.18199999,72691.8,0.0,43176.8,42949672.10850001,13413.6,13253.4,13328.820000000002,77038.7,0.0,3817.6,0.0,0.0,0.0,102055977.3,583539362.0,986148453.85
Tue Mar 24 01:21:18 2020,7750.2599999999975,3346.2,21859.2,4294955437.45,42949672.112500004,7708.5,4128.3,27150.05,4294952814.25,42949672.10250001,7654.74,3856.8,22713.55,4294950603.5,42949672.18349999,71707.8,0.0,42943.4,42949672.10500001,13414.320000000002,13253.76,13329.779999999999,77049.8,0.0,3777.8,0.0,0.0,0.0,102057177.95,583539362.0,986149166.15
Tue Mar 24 01:22:18 2020,7751.7,3388.5,22177.05,4294955377.75,42949672.10550001,7710.119999999998,4143.3,27264.45,4294952749.7,42949672.10050001,7655.160000000001,3874.2,22922.3,4294950638.35,42949672.18099999,72359.0,0.0,43176.85,42949672.10850001,13416.960000000003,13256.219999999998,13332.24,77061.9,0.0,3803.4,0.0,0.0,0.0,102058378.65,583539362.0,986149880.25
Tue Mar 24 01:23:18 2020,7747.62,3390.9,22092.75,4294955208.75,42949672.10600001,7704.9,4133.4,27145.15,4294952739.75,42949672.10450001,7650.960000000001,3886.5,22962.15,4294950578.75,42949672.18199999,72224.75,0.0,43425.25,42949672.11000001,13405.980000000001,13245.959999999997,13321.079999999998,77000.6,0.0,3805.4,0.0,0.0,0.0,102059583.0,583539362.0,986150603.5
Tue Mar 24 01:24:18 2020,7721.371428571428,3373.1428571428573,21419.0,4294954227.8095236,42949672.12904762,7680.628571428572,4075.714285714286,26675.809523809523,4294952969.285714,42949672.100952394,7626.799999999999,3988.5714285714284,23482.095238095237,4294949969.5238094,42949672.18333333,71463.47619047618,0.0,44674.380952380954,42949672.117142856,13364.685714285715,13207.314285714285,13278.514285714287,79668.47619047618,0.0,3816.0,0.0,0.0,0.0,102060785.71428572,583539362.0,986151339.7619047
Tue Mar 24 01:25:19 2020,7730.639999999999,3365.4,21322.65,4294954284.85,42949672.1295,7689.659999999998,4042.5,26479.35,4294953345.85,42949672.10100001,7636.5599999999995,3964.8,23468.9,4294950201.15,42949672.180499986,71201.25,0.0,43921.95,42949672.1145,13380.060000000003,13222.5,13298.34,78764.1,0.0,3787.8,0.0,0.0,0.0,102061988.1,583539362.0,986152087.8
Tue Mar 24 01:26:18 2020,7725.660000000001,3116.7,19867.1,4080207077.65,40802188.522,7686.5999999999985,4019.4,26240.85,4294953137.15,42949672.10200001,7632.0,3928.2,23006.8,4294950086.85,42949672.18800001,70347.0,0.0,44036.35,42949672.117,13373.16,13217.699999999997,13290.119999999999,75655.8,0.0,3755.3,0.0,0.0,0.0,102063155.45,583539362.0,986152813.15
Tue Mar 24 01:27:18 2020,7723.9800000000005,3374.4,21739.85,4294954791.55,42949672.119,7684.44,4090.2,26350.2,4294952208.15,42949672.11500001,7630.92,3793.8,22087.75,4294950668.2,42949672.192499995,70073.55,0.0,44374.05,42949672.12,13369.799999999997,13214.700000000003,13286.7,76791.35,0.0,3763.7,0.0,0.0,0.0,102064315.9,583539362.0,986153549.05
Tue Mar 24 01:28:18 2020,7728.000000000002,3387.0,21859.25,4294954816.4,42949672.116500005,7685.8200000000015,4056.0,26072.05,4294952252.9,42949672.116500005,7633.319999999998,3822.0,22430.55,4294950742.65,42949672.18549998,70312.1,0.0,44105.8,42949672.119,13376.760000000004,13216.2,13293.780000000002,76827.95,0.0,3769.4,0.0,0.0,0.0,102065493.75,583539362.0,986154284.35
Tue Mar 24 01:29:20 2020,7729.657142857143,3413.1428571428573,22138.380952380954,4294954871.3333335,42949672.11809524,7688.228571428571,4078.0,26372.95238095238,4294952273.714286,42949672.11761905,7634.057142857144,3833.1428571428573,22564.14285714286,4294950835.571429,42949672.18714285,71004.57142857143,0.0,44011.857142857145,42949672.1152381,13380.17142857143,13217.657142857144,13295.371428571429,76835.95238095238,0.0,3775.6190476190477,0.0,0.0,0.0,102066695.04761904,583539362.0,986155028.3333334
Tue Mar 24 01:30:20 2020,7728.5999999999985,3365.1,21670.5,4294954861.05,42949672.1185,7686.3,4105.8,26847.1,4294952819.3,42949672.10450001,7634.58,3914.7,22977.0,4294950250.7,42949672.18599999,71514.35,0.0,43917.15,42949672.113000005,13373.820000000002,13218.0,13293.539999999999,76834.8,0.0,3795.7,0.0,0.0,0.0,102067894.4,583539362.0,986155773.55
Tue Mar 24 01:31:18 2020,7726.042105263159,3300.0,21336.21052631579,4294955283.9473686,42949672.120000005,7686.063157894738,4122.315789473684,27052.052631578947,4294952778.894737,42949672.102105275,7633.894736842105,3923.0526315789475,22863.263157894737,4294949965.4736843,42949672.19157894,71497.21052631579,0.0,43995.63157894737,42949672.1131579,13377.53684210526,13218.505263157893,13293.915789473684,77624.73684210527,0.0,3789.7894736842104,0.0,0.0,0.0,102069075.26315789,583539362.0,986156494.4736842
Tue Mar 24 01:32:18 2020,7726.9800000000005,3303.0,21312.7,4294955377.75,42949672.118,7687.0199999999995,4140.6,27373.55,4294953152.1,42949672.095500015,7633.5,3966.3,23150.9,4294949739.1,42949672.18799998,72244.65,0.0,43897.2,42949672.11000001,13376.279999999999,13218.119999999999,13293.48,80265.25,0.0,3800.9,0.0,0.0,0.0,102070238.75,583539362.0,986157207.1
Tue Mar 24 01:33:18 2020,7727.520000000001,3333.6,21566.05,4294955183.9,42949672.11750001,7688.339999999999,4145.1,27641.95,4294953241.65,42949672.090500005,7635.839999999999,3992.4,23434.05,4294949813.6,42949672.185,72642.05,0.0,43539.5,42949672.11050001,13377.12,13219.439999999997,13295.280000000002,78367.25,0.0,3787.4,0.0,0.0,0.0,102071433.85,583539362.0,986157936.55
Tue Mar 24 01:34:18 2020,7728.539999999999,3310.5,21466.6,4294955338.15,42949672.12,7688.5199999999995,4176.3,27587.3,4294952898.7,42949672.09300002,7636.68,3940.5,22872.65,4294949759.0,42949672.195500016,71807.35,0.0,43892.25,42949672.113000005,13377.66,13223.279999999999,13296.840000000002,76850.0,0.0,3807.4,0.0,0.0,0.0,102072638.4,583539362.0,986158665.8
Tue Mar 24 01:35:20 2020,7731.657142857142,3306.5714285714284,21433.333333333332,4294955363.2380953,42949672.11666667,7691.371428571428,4203.714285714285,27678.809523809523,4294952548.095238,42949672.10142858,7640.114285714286,3920.0,22516.761904761905,4294949548.3809524,42949672.20333334,71581.52380952382,0.0,44347.666666666664,42949672.11666667,13382.0,13226.8,13301.2,76880.0,0.0,3809.0476190476193,0.0,0.0,0.0,102073856.57142857,583539362.0,986159420.9047619
Tue Mar 24 01:36:18 2020,7738.989473684212,3312.9473684210525,21597.57894736842,4294955576.7894735,42949672.1131579,7698.757894736842,4208.8421052631575,27465.263157894737,4294952141.0,42949672.108947374,7646.084210526315,3875.0526315789475,22063.157894736843,4294949656.9473686,42949672.210526325,71225.42105263157,0.0,44492.36842105263,42949672.116842106,13393.326315789473,13237.705263157895,13313.74736842105,76949.84210526316,0.0,3797.157894736842,0.0,0.0,0.0,102075055.94736843,583539362.0,986160161.6315789
Tue Mar 24 01:37:20 2020,7731.771428571429,3334.8571428571427,21825.95238095238,4294955600.142857,42949672.10952382,7692.857142857144,4219.142857142857,27276.714285714286,4294951611.285714,42949672.11666667,7641.142857142859,3818.8571428571427,21707.714285714286,4294949917.5238094,42949672.21428573,70796.19047619047,0.0,44735.71428571428,42949672.12,13383.371428571429,13229.428571428569,13302.571428571431,76891.23809523809,0.0,3794.3809523809523,0.0,0.0,0.0,102076229.71428572,583539362.0,986160905.0476191
Tue Mar 24 01:38:20 2020,7728.720000000001,3365.7,22013.25,4294955556.65,42949672.10450001,7691.160000000001,4235.4,27463.15,4294951746.25,42949672.11550001,7637.700000000002,3814.8,21774.7,4294949763.95,42949672.21050002,71186.35,0.0,44736.85,42949672.12,13379.34,13225.62,13298.16,76854.35,0.0,3804.9,0.0,0.0,0.0,102077430.9,583539362.0,986161658.95
Tue Mar 24 01:39:20 2020,7729.68,3339.6,21819.5,4294955586.5,42949672.10700001,7691.8200000000015,4226.4,27627.05,4294952153.5,42949672.103500016,7638.9,3887.1,22311.35,4294949813.6,42949672.2025,71822.35,0.0,44398.9,42949672.116000004,13380.720000000001,13228.380000000001,13298.76,77259.85,0.0,3820.2,0.0,0.0,0.0,102078616.6,583539362.0,986162399.3
Tue Mar 24 01:40:19 2020,7728.000000000002,3237.6,20468.1,4294954861.1,42949672.14049999,7692.3,4094.4,27105.4,4294953380.75,42949672.091500014,7637.76,3979.5,22907.55,4294949267.05,42949672.20150001,70292.25,0.0,44493.4,42949672.119,13380.240000000002,13226.76,13295.220000000001,78007.1,0.0,3763.9,0.0,0.0,0.0,102079806.7,583539362.0,986163140.3
Tue Mar 24 01:41:19 2020,7732.860000000001,3235.2,20388.6,4294954751.8,42949672.13899999,7694.94,4069.5,26906.7,4294953475.05,42949672.09300001,7641.3,3981.3,23001.8,4294949401.3,42949672.19400002,70317.0,0.0,44245.1,42949672.117,13386.420000000002,13230.48,13302.9,78422.0,0.0,3761.5,0.0,0.0,0.0,102080975.3,583539362.0,986163880.0
Tue Mar 24 01:42:19 2020,7735.3200000000015,3220.5,20443.4,4294955084.6,42949672.1315,7694.700000000002,4068.9,26986.25,4294953738.3,42949672.092000015,7642.32,3949.2,22768.3,4294949585.1,42949672.198500015,70128.15,0.0,43460.1,42949672.11100001,13389.359999999997,13234.8,13306.5,76916.5,0.0,3743.5,0.0,0.0,0.0,102082137.35,583539362.0,986164610.05
Tue Mar 24 01:43:19 2020,7735.860000000001,3240.9,20945.15,4294955606.35,42949672.115,7696.62,4155.9,27478.1,4294953092.45,42949672.09150002,7643.88,3920.7,22435.55,4294949545.5,42949672.20700001,70814.0,0.0,43668.45,42949672.112,13392.66,13235.039999999999,13308.960000000003,76927.3,0.0,3768.3,0.0,0.0,0.0,102083303.05,583539362.0,986165331.2
Tue Mar 24 01:44:19 2020,7735.6799999999985,3265.8,21223.2,4294955700.7,42949672.11100001,7696.740000000001,4188.3,27711.5,4294953008.1,42949672.09300001,7644.0599999999995,3924.0,22514.95,4294949600.05,42949672.206000015,71459.65,0.0,43564.3,42949672.11050001,13392.66,13238.64,13308.539999999999,76936.8,0.0,3789.7,0.0,0.0,0.0,102084491.0,583539362.0,986166055.1
Tue Mar 24 01:45:19 2020,7738.020000000002,3299.7,21382.15,4294955442.45,42949672.11400001,7699.740000000001,4159.5,27517.7,4294953062.7,42949672.09450001,7645.62,3934.8,22788.25,4294949818.65,42949672.19500001,71683.2,0.0,43494.65,42949672.11000001,13396.919999999998,13238.76,13311.9,77333.95,0.0,3797.1,0.0,0.0,0.0,102085684.4,583539362.0,986166777.1
Tue Mar 24 01:46:19 2020,7739.160000000001,3302.7,21496.45,4294955576.55,42949672.112500004,7699.92,4149.6,27130.35,4294952531.1,42949672.105500005,7646.039999999999,3859.8,22256.6,4294950076.9,42949672.20100001,70873.6,0.0,43713.35,42949672.113000005,13396.019999999999,13240.8,13311.36,76953.35,0.0,3769.3,0.0,0.0,0.0,102086871.35,583539362.0,986167502.45
Tue Mar 24 01:47:18 2020,7735.020000000002,3323.4,21541.25,4294955288.3,42949672.1145,7697.7,4128.9,26911.7,4294952461.6,42949672.1075,7643.159999999999,3867.9,22286.45,4294950037.15,42949672.19950001,70684.65,0.0,44086.15,42949672.116000004,13390.919999999998,13235.7,13306.680000000002,76923.2,0.0,3773.0,0.0,0.0,0.0,102088052.6,583539362.0,986168234.05
Tue Mar 24 01:48:18 2020,7731.780000000002,3298.2,21203.4,4294955094.55,42949672.120000005,7695.899999999999,4069.5,26345.25,4294952466.55,42949672.1145,7641.539999999999,3827.4,22043.1,4294950275.5,42949672.20300001,69552.0,0.0,44110.95,42949672.1175,13386.000000000004,13233.899999999998,13301.580000000002,76897.65,0.0,3731.2,0.0,0.0,0.0,102089202.4,583539362.0,986168963.95
Tue Mar 24 01:49:18 2020,7731.479999999999,3357.0,21814.4,4294955213.85,42949672.115,7693.9800000000005,4129.8,26961.15,4294952555.9,42949672.10900001,7640.879999999999,3864.3,22594.5,4294950454.55,42949672.19200002,71320.35,0.0,43623.9,42949672.11150001,13384.74,13232.939999999997,13300.019999999999,76901.1,0.0,3788.2,0.0,0.0,0.0,102090372.55,583539362.0,986169687.55
Tue Mar 24 01:50:20 2020,7728.799999999998,3285.4285714285716,21187.428571428572,4294955311.285714,42949672.11476191,7693.4857142857145,4120.0,27068.52380952381,4294952874.714286,42949672.103809536,7640.799999999998,3905.714285714286,22668.190476190477,4294949964.857143,42949672.19619049,70895.66666666667,0.0,43765.95238095238,42949672.11285715,13382.685714285715,13230.171428571428,13298.685714285715,76876.19047619047,0.0,3769.809523809524,0.0,0.0,0.0,102091591.04761904,583539362.0,986170434.4761904
Tue Mar 24 01:51:20 2020,7726.9800000000005,3325.8,21402.15,4294955044.8,42949672.122,7691.460000000002,4118.7,27070.7,4294952918.65,42949672.102500014,7638.419999999998,3910.5,22798.2,4294950047.1,42949672.19100001,71251.15,0.0,43952.0,42949672.1145,13378.86,13229.460000000001,13294.38,76860.2,0.0,3784.9,0.0,0.0,0.0,102092804.6,583539362.0,986171183.85
Tue Mar 24 01:52:20 2020,7727.039999999998,3327.0,21382.25,4294954955.55,42949672.1245,7694.5199999999995,4102.8,27001.15,4294953037.8,42949672.099500015,7639.020000000001,3943.5,23116.15,4294950032.2,42949672.18649999,71499.55,0.0,43827.85,42949672.11350001,13377.060000000001,13231.679999999998,13293.959999999997,76880.4,0.0,3789.5,0.0,0.0,0.0,102093981.45,583539362.0,986171916.25
Tue Mar 24 01:53:20 2020,7728.959999999999,3362.7,21680.3,4294954950.45,42949672.120000005,7695.539999999999,4127.1,27199.8,4294953008.05,42949672.09850001,7640.94,3947.7,23215.6,4294950096.75,42949672.18399999,72065.95,0.0,43827.65,42949672.11150001,13383.659999999998,13233.899999999998,13298.099999999997,76879.75,0.0,3807.9,0.0,0.0,0.0,102095169.35,583539362.0,986172635.9
Tue Mar 24 01:54:18 2020,7728.780000000002,3316.5,21327.55,4294955015.15,42949672.123,7694.399999999999,4097.1,27005.95,4294953152.15,42949672.09700002,7640.160000000001,3930.6,23036.75,4294950116.6,42949672.188500024,71434.75,0.0,43599.3,42949672.11100001,13382.759999999998,13233.48,13297.38,76884.75,0.0,3781.9,0.0,0.0,0.0,102096356.0,583539362.0,986173357.0
Tue Mar 24 01:55:20 2020,7729.885714285716,3320.285714285714,21390.761904761905,4294955079.4761906,42949672.119523816,7695.5999999999985,4088.0,26803.428571428572,4294952898.2380953,42949672.10142858,7640.342857142857,3898.8571428571427,22824.380952380954,4294950262.904762,42949672.185714275,71018.66666666667,0.0,43581.333333333336,42949672.11190477,13384.114285714284,13235.942857142856,13299.428571428574,76900.57142857143,0.0,3766.7619047619046,0.0,0.0,0.0,102097543.90476191,583539362.0,986174083.4285715
Tue Mar 24 01:56:18 2020,7731.221052631579,3318.9473684210525,21472.157894736843,4294955236.894737,42949672.118947364,7696.484210526318,4053.4736842105262,26278.052631578947,4294952543.631579,42949672.113684215,7640.9052631578925,3799.8947368421054,22136.526315789473,4294950687.3157897,42949672.19105264,69923.36842105263,0.0,43451.52631578947,42949672.11000001,13383.031578947366,13235.621052631575,13299.978947368421,76497.31578947368,0.0,3722.9473684210525,0.0,0.0,0.0,102098713.31578948,583539362.0,986174806.7894737
Tue Mar 24 01:57:20 2020,7727.999999999998,3307.1428571428573,21305.47619047619,4294955088.857143,42949672.11904762,7695.771428571427,4050.285714285714,26235.714285714286,4294952538.6190476,42949672.11619048,7640.5142857142855,3801.4285714285716,22157.333333333332,4294950650.904762,42949672.19142858,69689.14285714286,0.0,43623.71428571428,42949672.11238096,13381.828571428572,13234.0,13296.000000000004,74686.42857142857,0.0,3720.8571428571427,0.0,0.0,0.0,102099879.85714285,583539362.0,986175533.9047619
